"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2016",18.202,"Real value"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2016",17.906,"Real value"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2016",18.518,"Real value"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2015",15.96,
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2015",14.99,
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2015",16.969,
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2014",13.97,"Real value"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2014",12.338,"Real value"
"Namibia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2014",15.621,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2024",8.282,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2024",7.899,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2024",8.713,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2023",8.403,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2023",8.051,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",8.801,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",8.468,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",8.125,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",8.856,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",9.061,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",9.454,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",8.619,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",9.002,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",9.852,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",8.035,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",8.18,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",7.867,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",8.541,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",7.943,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",7.886,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2018",8.009,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2017",8.18,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2017",6.833,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2017",9.744,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2016",9.05,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2016",7.867,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2016",10.429,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2015",9.83,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2015",8.816,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2015",11.015,
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2014",10.631,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2014",9.779,"Real value"
"New Caledonia","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2014",11.628,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2024",0.39,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2024",0.457,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2024",0.298,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2023",0.416,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2023",0.49,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",0.313,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",0.418,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",0.493,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",0.315,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",0.695,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",0.772,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",0.589,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",0.47,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",0.602,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",0.288,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",0.407,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",0.487,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",0.297,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",0.424,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",0.493,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2018",0.328,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2017",0.46,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2017",0.522,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2017",0.373,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2016",0.464,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2016",0.512,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2016",0.398,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2015",0.484,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2015",0.521,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2015",0.433,
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2014",0.457,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2014",0.473,"Real value"
"Niger","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2014",0.434,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2024",2.464,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2024",1.662,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2024",3.502,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.606,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2023",1.732,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",3.741,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.328,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",1.971,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",5.097,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",4.617,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",3.669,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",5.847,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",4.56,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",4.442,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.713,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.96,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",4.386,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.407,"Real value"
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",3.835,
"Nigeria","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",4.288,
